RNTI 1 MCS:,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,26,26,26,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
RNTI 1 SINR:,19.3372,19.4078,19.3885,19.416,19.4637,19.4369,19.5043,19.5336,19.5129,19.4919,19.4345,19.3829,19.4808,19.4977,19.5714,19.5981,19.3383,19.3485,19.3497,19.3433,19.3278,19.3331,19.3181,19.3859,19.452,19.3213,19.4099,19.0066,18.9939,18.9582,19.0246,19.1464,18.9139,18.8399,18.7562,18.7143,18.8008,18.5261,18.431,18.4786,18.4224,18.4517,18.4506,18.4485,18.4047,18.3826,18.5181,19.5815,18.9759,18.9614,19.0072,18.9995,19.0516,19.0284,19.011,19.55,19.7697,19.8282,19.7295,19.7383,19.7466,19.638,19.7959,20.0122,19.9932,19.9869,20.0035,20.0195,20.0626,20.1191,20.1919,20.1783,20.1822,20.0483,20.0717,20.2314,20.5436,20.6231,20.6815,20.698,20.7135,21.441,21.5747,21.64,21.6831,21.6629,21.6308,21.632,21.6623,21.7043,21.6728,21.8299,21.6594,21.6966,21.6604,21.6351,21.661,21.7603,21.7587,21.7804,21.6793,21.1939,21.2987,21.3399,21.29,21.2885,21.3281,21.3599,21.3899,21.8882,21.916,22.2598,22.1468,23.4321,23.3569,24.0133,23.9824,23.9453,24.3033,24.461,24.4855,24.3915,24.4407,24.4042,24.4126,24.4171,24.4748,24.4801,24.5368,24.4939,24.5414,24.5263,24.6117,24.6584,24.7483,24.6711,24.6595,24.6085,24.5176,24.5281,24.543,24.5906,24.5416,24.5513,24.653,24.6532,24.6777,24.6428,24.6116,24.5796,24.6309,24.6146,25.1331,25.3357,25.4268,25.4794,25.7756,25.7902,25.5289,25.5368,25.6424,25.5574,25.5027,25.497,25.6345,25.6252,25.8564,26.0782,26.0998,25.8325,25.8396,25.6819,25.5799,25.5988,25.2115,25.5435,25.529,25.4499,25.3694,25.6888,25.6585,25.937,25.9643,26.0537,26.0898,25.9855,25.9642,25.9111,25.7632,25.6659,25.7572,25.8421,25.8835,25.868,26.0566,26.0442,26.076,26.4462,26.4688,26.4271,26.3148,26.5487,26.4973,26.4532,26.58,26.5404,26.4971,26.0131,25.8707,25.7151,25.6701,25.9801,25.8943,25.7103,25.7694,25.8082,25.5424,25.5664,25.5649,25.9863,25.8001,25.7442,25.6729,25.7516,25.6796,25.5517,25.4807,25.4892,25.1586,25.2339,25.2636,25.812,25.7765,25.7849,25.7433,25.5824,25.5878,25.4861,25.505,25.5425,25.4047,25.3428,25.1093,25.2988,25.3544,25.5386,25.5746,25.5407,25.8269,26.0245,26.0462,26.308,26.1773,26.1904,26.2838,26.2349,26.1022,26.2802,26.8338,26.8,26.837,26.8406,26.8544,27.0578,27.086,27.0655,27.5721,27.5339,27.5944,27.5756,27.1511,27.174,27.0791,26.7253,26.54,26.5991,26.6007,26.7361,26.7651,27.1905,27.2222,27.2033,27.3209,27.3035,27.3666,27.4322,27.3175,27.3669,27.2649,27.2851,27.2242,27.2663,27.2082,27.237,27.4005,27.0857,27.0925,27.0693,27.1556,27.1337,27.097,27.0583,27.0403,27.076,27.0039,26.9912,27.1138,27.1635,27.2062,27.3026,27.2269,27.1511,27.2173,27.212,27.129,27.1288,27.1573,27.2723,27.2552,27.1647,27.1569,27.0421,27.0196,27.029,27.0895,27.1505,28.1974,28.2037,28.1539,28.5309,28.527,28.4689,28.5786,29.1803,28.7522,29.6947,29.6453,29.621,29.6309,29.3456,29.1758,29.0209,29.0495,29.0224,28.9473,28.9857,28.9781,29.0768,29.005,29.1932,29.5888,29.5666,29.6439,28.9935,29.0338,28.3019,28.3135,28.2432,28.1369,28.1245,28.1051,28.1645,28.1601,28.1213,28.1834,27.9392,27.9267,27.5239,27.4523,27.4047,27.4397,27.4237,27.3368,27.3377,27.2683,27.3486,27.3255,27.2869,27.3942,27.4302,27.4351,27.3687,27.3046,27.2129,27.2614,27.31,26.9861,26.9953,26.286,26.4093,26.4746,27.608,27.636,27.5793,27.5612,27.5531,27.5283,27.5209,27.4983,27.4494,27.4268,27.3994,27.9088,27.921,27.8923,27.8625,28.394,28.3816,28.402,28.3611,28.3167,28.3098,28.1982,28.3161,28.2307,27.9032,27.9008,27.882,27.8394,27.8039,28.4515,27.597,27.6214,27.6574,27.5,27.4688,27.3688,27.3454,27.7661,27.7592,27.1132,27.0493,26.9882,26.9854,26.9306,27.0961,27.1238,27.1227,27.2449,27.1728,27.2399,27.1306,27.1061,27.0772,27.1035,27.4523,27.4508,27.3638,27.3501,27.3516,27.255,27.1764,27.2352,27.2779,27.2841,27.2993,26.9449,26.9436,26.909,26.4533,26.4893,26.5207,27.4052,27.3614,27.8055,27.9299,27.9258,27.8493,27.7372,27.6426,27.6124,27.5944,27.665,28.1653,28.1898,28.3291,28.2381,28.3058,28.3329,28.3713,28.3319,28.3155,28.4184,27.7622,27.6867,27.5902,27.6283,27.6338,27.6684,27.7588,27.7801,27.8277,27.7479,27.7853,27.7939,27.7769,27.9035,27.9264,27.923,27.9219,27.9405,27.9257,27.7397,27.9652,27.9194,28.0152,28.0469,27.9001,27.8921,28.4388,28.5112,28.5018,28.4815,28.5875,28.5856,28.6069,28.5993,28.6949,28.7269,28.7652,28.7163,28.6552,28.6667,28.7038,28.7354,28.6566,28.6706,28.6273,28.6897,28.7166,28.7425,28.7237,28.7669,28.7476,28.8108,28.7818,28.7228,28.6027,28.6503,28.6543,28.664,28.8114,28.7999,28.6829,28.7303,28.7425,28.7026,28.7815,28.8365,28.876,28.7839,28.7912,28.4873,28.6118,28.5182,28.5067,28.6035,28.5401,28.602,28.5791,28.6042,28.6515,28.6409,28.556,28.5748,28.5619,28.4843,28.4213,28.3953,27.8641,27.8857,27.8498,27.8706,27.8929,27.8562,27.738,27.7243,27.6637,27.6679,27.7592,27.7194,27.6494,27.6021,27.5257,27.5097,27.4459,27.3832,27.3667,27.4428,27.5069,27.2151,27.2643,27.2669,27.3077,27.2658,27.3387,27.3345,27.3844,28.542,28.5221,28.4891,28.4906,28.5516,28.4841,28.4727,28.3602,28.436,28.4058,28.1591,28.1438,28.0838,28.3902,28.2802,28.2787,28.3276,28.7466,28.5331,28.5488,28.8011,28.7559,28.7883,28.7985,28.6227,27.7953,27.7501,27.4219,27.485,27.0227,27.4205,27.454,27.4992,27.5421,27.562,27.5865,27.4899,27.2226,26.8307,26.7821,26.8141,26.619,26.6338,26.6922,26.7548,26.7345,26.6227,26.6051,26.7153,26.8719,26.9228,26.8628,26.8408,26.7933,26.8034,27.8385,27.8605,27.7716,27.9136,27.87,27.8134,27.9065,28.0222,28.3411,28.3457,28.3993,28.4869,28.4987,28.4502,28.4274,28.1255,28.1968,28.16,27.9409,28.0162,27.9306,27.9026,28.1193,28.0273,27.9591,27.7813,27.7888,27.7925,27.7939,27.6483,27.4156,27.4472,27.409,27.8176,27.0348,26.9869,26.9187,26.8146,26.7967,27.1639,27.3158,27.4701,27.5493,27.6012,27.5409,27.6054,27.5793,27.495,27.3849,27.5369,27.5757,27.5326,27.4026,27.455,27.4696,27.5269,27.412,27.4883,27.4868,27.4944,27.5057,27.4983,27.3652,27.3048,27.3944,27.4247,27.2363,27.0358,27.0024,27.0363,27.1371,27.1679,27.1122,27.1092,27.068,27.3604,27.332,27.1764,27.0842,27.0022,26.997,27.037,27.017,27.0174,27.2489,27.3524,27.2857,28.0068,27.9414,27.9135,27.9177,27.6683,27.8082
"RNTI 1 Length, Avg, Std:",746,MCS Avg: 27.50,MCS Std: 1.22,SINR Avg: 26.14,SINR Std: 2.83
RNTI 2 MCS:,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,26,26,28,28,28,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,26,26,26,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,28,28,26,28,28,28,28,28,28,28,28,26,28,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,26,26,28,28,28,28,28,26,26,26,26,26,26,28,28,28,28,26,26,26,28,28,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,24,24
RNTI 2 SINR:,25.8868,26.0336,26.0485,26.0542,26.1419,26.1753,26.1426,26.1211,26.2338,25.9865,25.9727,25.9274,25.9522,26.0682,25.9976,26.0877,26.0963,26.0676,26.0506,25.979,26.0093,25.9283,26.2081,26.2445,26.6186,26.6316,26.6248,26.3951,26.3731,26.388,26.3808,26.4331,26.4743,26.4987,26.5501,26.5511,26.566,26.5702,26.1957,26.2743,26.2841,25.5962,25.5734,25.1285,25.1263,25.0662,25.1818,25.1668,25.1853,25.3201,25.308,25.3039,25.2452,25.2066,25.1063,25.1344,25.0687,25.0853,25.076,25.0531,25.0154,24.9834,24.9696,24.9602,24.9879,25.0091,24.9904,24.9996,24.9501,24.9837,24.9845,25.0158,25.0645,25.0298,24.2757,24.0889,24.0811,23.9663,24.0591,23.949,23.8834,23.8675,23.9103,24.2652,24.1882,24.1908,24.2159,24.2299,24.1541,24.0988,24.1236,24.419,24.5398,24.2015,24.6493,24.5687,24.5864,25.1118,24.9003,24.9328,24.5169,23.826,23.8108,23.8538,23.8628,23.8559,23.9184,24.3187,24.2335,24.1742,24.1745,23.7853,23.7597,23.8834,23.9395,23.9201,23.7548,24.0166,24.0368,24.0343,24.0534,24.047,24.3728,24.077,24.6358,24.6132,24.2964,24.0691,24.0887,24.0384,24.0448,24.1074,24.1424,24.0406,23.9187,23.9524,23.9889,23.943,24.0635,23.9254,23.8615,23.5302,23.5613,23.9505,24.0905,24.1885,23.6074,23.5687,23.7715,23.8516,24.0741,24.4902,24.4752,24.4736,24.5129,24.4339,24.318,24.243,24.637,24.7631,24.6173,24.6374,24.5699,24.293,24.4534,24.1185,24.048,24.0752,24.0567,23.9199,23.9758,24.0929,23.9245,23.9057,23.9927,24.1119,23.9872,23.7094,23.996,24.1668,24.1247,24.1151,24.1157,24.0886,24.0998,24.0218,24.0596,24.0713,23.8789,23.7187,23.7327,23.5506,23.5978,23.7744,23.74,23.7055,23.7296,23.4763,23.5184,23.6095,23.5637,23.715,23.4331,23.2431,23.2043,23.2675,23.2548,23.1878,23.0618,22.6309,22.4959,22.2993,22.3981,22.3555,22.4189,22.3611,22.3472,22.3474,22.3641,22.336,22.4196,22.7676,22.7715,22.7279,22.7154,22.6889,22.6242,22.6251,22.587,22.7378,22.8335,22.8052,22.7923,22.9225,22.8922,22.6127,22.6049,22.625,22.6685,22.7846,22.9502,23.0732,23.0891,22.9979,22.9222,22.8697,22.7914,23.2812,23.2744,23.4555,23.6691,23.801,23.8555,23.7757,23.8465,24.2739,24.2597,24.3365,24.407,24.3788,24.3466,24.3312,23.8011,23.8194,23.7752,23.8657,24.033,24.1556,24.5142,24.4965,24.5144,24.6109,24.5699,24.6219,24.6102,24.8974,24.9268,24.7051,24.7439,24.7439,24.4696,24.9265,24.9179,24.8636,24.8677,24.8901,24.7703,24.7972,24.9339,25.008,24.9467,24.9819,24.9065,25.0434,25.0589,25.0194,25.1497,25.159,25.9855,25.9557,26.0295,26.2334,26.2303,26.3222,26.2734,26.368,26.3469,26.2772,26.3146,26.303,26.2901,26.3208,26.3433,26.383,26.4658,26.568,26.494,26.4791,26.4882,26.4411,26.4696,26.4518,26.4838,26.4988,26.534,26.5645,26.6251,26.4756,26.7288,26.7789,26.7907,26.7389,26.6791,26.6425,26.5957,26.6205,26.5568,26.6549,26.692,26.9566,26.9374,26.9403,26.8653,26.9196,26.9184,26.8165,26.7554,26.8431,26.7836,26.7554,26.7684,26.7282,26.0537,26.0197,26.0427,26.057,26.077,26.0927,25.869,25.8338,25.871,25.8863,25.9108,25.9443,25.9291,26.0013,25.9752,25.9413,26.0104,25.9266,25.9407,25.9914,25.9716,26.029,26.0512,26.1003,26.057,25.9655,26.0355,26.1149,26.1188,26.1458,26.2576,26.2964,26.2327,26.3088,26.2574,26.1823,26.1817,26.196,26.1689,26.223,26.4985,26.5905,26.594,26.6119,26.71,26.7965,26.7536,26.7039,26.6959,26.7485,26.7508,26.7324,26.7161,26.7262,26.7357,26.752,26.8072,26.7651,26.7413,26.7211,26.6808,26.7355,26.7163,26.6789,26.7204,26.7525,26.6524,26.6236,26.6144,26.6701,26.6351,26.7246,26.7598,26.7319,26.7272,26.7283,26.6529,26.6211,26.6674,26.6692,26.6005,26.6171,26.6112,26.6558,26.6562,26.6459,26.6568,26.7315,26.6919,26.571,26.0339,26.0159,26.0134,25.4557,25.5081,25.5319,25.5389,25.5249,25.4209,25.3337,25.3951,25.4291,25.4225,25.4205,25.5205,25.4624,25.4655,25.4671,25.491,25.5171,25.5955,25.6353,25.6246,25.5601,25.5586,25.7323,25.7346,25.6747,25.6858,25.6849,25.7024,25.6859,25.6877,25.7267,25.699,25.7342,25.7755,25.7849,25.8625,25.9453,25.8826,25.834,25.7823,25.7733,25.7672,25.7266,25.7939,25.8791,25.8484,25.7824,25.6765,25.6677,25.6408,25.5889,25.5462,25.4979,25.4597,25.4775,25.4804,25.5468,25.549,25.5063,25.5292,25.5483,25.5434,25.5249,25.5415,25.4351,25.4916,25.584,25.5564,25.6685,25.6306,25.5497,25.4875,25.5929,25.6791,25.6959,25.6952,25.7296,25.7558,25.7285,25.792,25.8217,25.765,25.7658,25.767,25.6425,25.6392,25.6259,25.5525,25.5605,25.6199,25.516,25.5869,25.593,25.6477,25.6534,25.6556,25.6811,25.6011,25.5461,25.6436,25.714,25.7007,25.7994,25.7989,25.8354,25.8772,25.869,25.7859,25.8419,25.8164,25.7619,25.8417,25.8573,25.7986,25.7482,25.8396,25.7731,25.8157,25.9033,25.8574,25.8828,25.8762,25.9522,26.0312,26.0818,26.1122,26.1691,26.2391,26.2951,26.2576,26.188,26.21,26.2798,26.2082,26.1932,26.092,26.0489,25.9202,25.9807,25.8633,25.867,25.8947,25.8841,24.7593,24.6928,24.6979,24.6551,24.6816,24.678,24.6128,24.5277,24.5323,24.9801,25.1739,25.2332,25.1545,25.143,25.1637,24.701,24.5226,24.4296,24.3684,24.3956,24.3413,24.3145,24.3806,24.2768,24.2929,24.3121,24.3114,24.3525,24.2144,24.093,24.0724,24.104,24.1428,23.7925,23.7461,23.5175,23.5236,23.4895,23.5391,23.8259,23.8104,23.8152,23.8303,23.8242,23.9024,23.814,23.7829,23.8307,23.8356,23.7597,23.686,23.7098,23.7768,23.4163,23.4561,23.4589,23.4201,23.436,23.3999,23.4149,23.3691,23.3283,23.3576,23.3557,23.287,23.3617,23.4078,23.3696,23.6944,23.5477,23.5522,23.6358,23.6802,23.6935,23.6402,23.7042,23.6736,23.6264,23.9682,23.581,23.5732,23.5322,23.7707,23.8102,23.9117,24.0065,24.0363,24.1165,24.1418,24.1365,24.1614,24.1945,23.9988,24.2223,24.5439,24.5778,24.493,24.4572,24.4158,24.4212,24.7257,24.7047,24.7192,24.6998,24.5973,24.6451,24.4925,24.5207,24.5291,24.5541,24.4502,24.3826,24.3862,24.9195,26.5292,26.4733,26.5231,26.3001,26.3121,26.2914,26.217,26.1973,26.1642,26.1998,26.2338,26.2179,26.269,25.6993,25.6471,25.6183,25.62,25.7126,25.7365,25.8135,25.7564,25.8019,25.7209,25.9229,26.2966,26.2486,26.2969,26.3688,25.4945,25.4896,25.5617,25.4798,25.3941,25.3596,25.3058,25.0907,25.1122,24.999,24.723,24.7765,24.7774,24.8204,24.5429,24.3324,24.3066,24.3778,24.2356,24.2245,24.166,23.9667,24.0538,23.965,23.8936,23.8745,23.8539,23.7146,23.7839,23.825,23.7473,23.838,23.785,23.6394,23.5267,23.53,23.5942,23.6475,23.6092,23.8864,23.7748,23.5244,23.5052,23.5024,23.3643,23.3864,23.4065,23.7598,23.7188,23.761,23.5395,23.5119,23.5949,23.5181,23.623,23.6254,23.5235,23.1115,23.0999,23.144,22.9956,23.0399,23.0562,23.1684,23.1499,23.0296,22.9747,22.9825,22.9449,22.8774,22.6921,22.7119,22.7171,22.641,22.5391,22.531,22.6027,22.6099,22.6834,22.582,22.7237,22.7983,22.8243,22.8082,22.8102,22.8029,22.806,22.817,22.5759,22.5362,22.6202,22.7304,22.7009,22.7434,23.0754,23.1484,23.207,23.426,23.2064,23.1959,23.22,23.2226,23.3779,23.2386,23.1967,23.2423,23.2673,23.29,23.2376,23.1745,23.1623,23.1873,23.2168,23.2496,23.3014,22.9876,22.8568,22.8081,22.901,22.8705,22.9194,23.1457,23.0305,23.0291,22.8546,22.7673,22.7145,22.5195,22.4949,22.5411,22.5569,22.5402,22.5399,22.3932,22.4589,22.4199,22.2927,22.4935,22.5162,22.5805,22.4738,22.7436,22.6942,22.9082,22.9351,23.0331,23.0787,23.0931,23.0624,22.9423,22.769,22.805,22.7946,22.8011,22.4445,22.4174,22.4431,22.3661,22.3416,21.9599,21.772,21.739,21.6812,21.5847,21.5659,21.5581,21.2864,21.2895,21.3475,21.2813,21.1503,19.6999,19.7358
"RNTI 2 Length, Avg, Std:",903,MCS Avg: 27.55,MCS Std: 0.85,SINR Avg: 24.70,SINR Std: 1.36
RNTI 3 MCS:,20,20,20,20,20,20,20,20,20,20,20,20,20,18,18,20,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,18,18,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,18,15,15,15,15,15,15,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,20,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,18,18,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,24,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
