MCS
13
13
13
11
13
11
13
13
13
13
13
13
15
13
15
15
15
15
15
15
15
18
18
18
18
15
15
15
18
18
15
18
15
15
15
13
13
13
13
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
13
15
15
11
11
11
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
6
6
4
8
8
8
8
8
6
8
8
8
8
8
8
8
8
8
11
11
11
11
11
11
11
11
11
8
11
11
11
13
13
13
13
15
8
8
8
8
8
11
8
8
8
8
8
8
8
8
8
6
8
8
8
8
11
11
11
11
11
11
13
11
11
11
13
13
13
13
13
13
13
13
11
11
11
11
11
11
8
8
8
11
11
11
11
11
11
11
11
11
11
8
8
8
8
8
8
11
11
11
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
11
11
8
11
13
13
13
13
13
13
11
8
8
8
8
8
8
11
11
11
11
11
13
11
11
11
8
8
8
8
8
8
8
6
6
6
6
6
8
8
8
8
6
8
8
8
8
8
8
8
11
11
11
11
11
11
11
13
13
11
13
11
13
11
11
11
11
11
11
11
8
11
8
13
13
13
13
15
15
15
15
15
15
13
15
15
15
15
13
13
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
18
18
15
15
15
18
18
18
18
15
15
15
18
18
18
18
18
15
15
13
13
13
13
13
13
13
15
15
15
15
15
15
15
15
15
15
15
13
13
11
13
13
13
13
15
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
8
8
8
11
15
15
15
15
13
15
13
13
13
13
15
13
13
13
13
13
13
13
13
15
15
15
13
13
13
13
13
15
15
15
15
15
15
15
15
15
15
15
15
13
15
15
11
11
11
13
11
11
13
13
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
13
13
13
13
13
13
13
13
13
13
15
18
18
18
18
18
18
15
15
13
13
13
13
13
13
11
13
13
13
8
8
8
8
8
8
11
11
11
11
11
11
11
11
13
13
13
13
13
13
13
11
11
11
11
11
8
8
8
8
8
8
8
8
8
8
6
6
8
8
8
8
8
8
8
8
8
8
8
6
8
8
8
8
8
2
2
2
2
2
2
2
2
0
0
0
0
0
2
2
4
4
4
4
6
4
4
6
8
8
8
8
8
11
8
8
11
13
13
15
13
15
15
15
15
15
15
15
15
15
15
15
11
13
13
13
13
13
13
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
18
15
15
15
13
13
13
13
13
15
15
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
15
15
15
11
11
13
11
11
11
13
11
11
11
13
13
13
13
11
13
13
13
15
13
13
13
13
13
13
15
15
15
13
15
13
13
15
15
15
15
15
13
13
13
13
13
13
15
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
15
15
13
13
13
13
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
13
13
13
13
15
15
15
15
13
15
15
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
15
15
15
15
15
18
18
18
18
18
18
18
18
18
18
20
20
20
20
20
20
20
22
20
20
20
20
20
20
20
18
15
15
15
15
15
15
15
18
15
15
15
18
18
18
18
18
18
18
18
15
15
15
18
18
18
15
15
15
15
