SINR
24.5995
24.5854
24.8975
24.9664
25.3726
25.1214
23.4257
25.4082
25.3588
25.3033
25.3698
25.1246
24.7763
24.8543
24.8351
24.3828
24.8235
24.9079
24.3492
24.364
24.4353
24.706
24.8143
24.502
24.2825
24.2632
24.3354
24.4078
24.6049
24.6497
24.3005
24.4261
24.6059
24.6497
21.6791
20.5096
20.8343
21.2696
21.672
21.6579
21.4409
21.7073
23.2487
24.0739
24.554
24.4447
24.2091
23.8452
23.9337
24.1303
23.8772
23.5764
23.4952
23.6417
23.9643
24.4216
24.547
25.7732
25.7268
25.9933
26.3078
26.3128
26.041
25.2486
25.4405
25.5998
25.4368
26.3596
26.6703
26.5884
26.8662
26.6713
26.3108
26.1389
26.0433
26.3049
25.1453
24.9302
25.0817
25.1443
25.4698
25.5176
25.0618
24.2596
20.4998
19.978
16.624
16.4962
16.9574
17.5552
17.9494
18.7081
18.4677
18.7565
18.5939
18.8704
18.5708
18.6937
18.4803
18.0193
18.5969
16.1397
17.8348
19.6278
21.2842
21.0374
22.0656
19.4102
19.7084
19.1604
19.1377
19.4317
19.3853
18.1862
18.1392
17.8359
18.198
18.4931
17.9599
16.5227
16.4876
16.4776
16.5928
17.0309
16.2984
16.3275
16.487
16.4773
16.3081
16.5729
16.8394
17.0158
19.8762
19.6275
20.4902
20.212
20.7247
20.8344
20.6573
18.631
18.9878
19.3623
17.9484
18.0491
17.9661
18.1568
17.4482
16.6109
16.2078
16.3348
16.3095
16.584
18.0059
18.161
19.3238
18.8737
17.7163
18.8295
19.4091
19.4119
18.0967
17.8943
18.1314
18.1878
18.2043
18.2116
18.592
17.1982
16.0779
14.2445
14.8815
15.6694
15.6248
14.0508
14.3417
14.4341
14.513
14.2942
14.4403
14.9022
15.9839
16.1842
20.6722
20.4831
20.4231
20.3253
19.3623
20.8412
20.5613
20.2406
19.9795
20.0568
21.4736
21.4356
21.6512
21.2245
20.8616
20.2096
20.235
19.8209
19.7729
17.0286
16.8841
16.7877
16.5723
16.8287
16.9635
16.8026
15.9849
15.3013
15.4822
15.3578
14.4647
13.9766
14.6198
14.4649
14.0468
14.072
14.7345
14.5384
14.4383
13.2689
13.3876
13.2498
9.39409
9.62595
9.18657
9.11922
8.63392
8.30638
8.39987
8.84185
9.0418
9.06394
8.87784
9.05376
9.84637
10.8087
11.6163
11.2375
11.4548
12.7687
12.7776
12.8186
12.9427
12.8885
12.8358
12.2956
11.8423
13.4559
13.4925
14.1457
14.5844
14.8781
15.585
15.5172
15.6547
14.9208
12.8385
12.6909
13.0661
12.1477
11.9621
11.6906
13.0648
13.2496
13.4093
16.1449
15.8441
17.2634
17.3311
17.3136
18.2583
18.3403
18.817
20.0455
19.8688
19.5107
19.6599
19.6932
19.682
19.512
19.6363
19.9646
19.6167
19.8672
20.0999
22.0936
21.8693
21.8232
21.663
21.5199
20.4494
20.1634
19.7722
20.1839
20.0134
20.7415
21.2635
21.0493
20.0367
20.1053
19.9825
20.0585
18.8274
18.8075
18.9473
18.8522
20.1408
20.3742
20.8366
21.605
20.9704
20.8739
20.7184
19.3479
19.4959
19.5494
19.3051
19.0607
19.2467
19.065
18.8257
18.3956
18.9547
18.5361
18.7137
18.5308
18.3614
18.3972
18.4304
18.4445
18.1093
17.1601
16.1439
16.5533
15.9389
17.3202
17.2012
15.5817
15.2107
15.2699
16.7098
16.4981
15.473
15.1893
14.7939
14.4705
14.6448
14.8262
14.8334
14.4044
12.8686
13.2775
12.7884
13.1927
13.35
13.431
13.7754
13.784
14.2706
14.1115
14.4022
14.1438
13.368
13.3132
13.2032
13.4398
13.4008
13.3633
13.5845
13.8587
14.0389
14.0287
14.1838
14.4956
14.5117
15.1592
15.284
15.5402
15.3209
15.3203
15.4155
15.3005
15.4521
15.8748
15.2528
14.978
15.1714
15.2371
15.0984
15.1634
15.2066
15.4354
15.7163
15.5045
15.0133
15.4246
15.5226
15.1248
15.0968
14.9501
14.9384
15.4842
15.3226
15.2345
14.2085
13.7442
12.3141
11.6286
11.4964
11.991
12.4695
12.6256
12.2537
12.4475
11.1352
11.5771
11.3635
11.4615
11.6073
10.8733
11.067
11.3253
11.2215
10.319
10.0151
9.88159
10.2387
10.1627
9.71086
9.50966
9.54876
9.88292
8.94176
9.03475
11.3012
12.2484
11.9175
11.9527
11.5473
11.2416
9.92374
10.4345
10.0636
9.72788
8.55099
8.85026
9.99675
10.8465
10.84
11.4454
10.3469
10.0239
10.0077
11.2012
10.9645
10.8216
12.1308
11.2228
12.8542
11.6043
11.5888
11.8637
12.1098
11.9244
10.2213
10.4618
9.87216
9.496
9.31201
9.66462
10.6567
14.0127
13.0144
13.348
16.5468
18.1376
18.4936
18.5253
18.3567
18.5365
18.3695
18.4151
17.4991
17.7191
17.3318
17.4649
17.0016
17.2939
17.9516
17.987
18.0397
17.4195
19.4208
19.2408
18.5763
20.5647
22.1855
22.2349
22.605
22.6086
22.6238
22.8277
22.7572
22.862
23.9968
24.672
26.0629
26.2743
26.4444
26.2278
26.2254
24.3903
24.6727
25.1452
24.3311
23.8134
23.9092
23.6185
23.7726
23.6441
23.7694
23.4093
23.6656
23.7654
24.8534
25.2434
25.3325
25.5108
25.8553
25.5365
25.2963
25.568
25.4438
26.653
27.0249
27.1121
27.1221
25.3042
25.3283
25.4575
25.6603
25.4921
25.3106
25.2848
25.3655
25.2315
25.393
25.2606
25.002
25.1748
25.27
25.1665
25.3807
24.8901
24.8053
24.785
24.8452
24.978
25.0447
25.0339
24.8527
25.0735
23.5651
24.0369
24.0011
23.1384
23.8463
23.7564
23.8819
23.9326
24.0858
24.0251
23.5676
23.7264
24.0158
23.0441
23.0577
22.8283
22.4331
21.9838
21.7257
21.6828
21.2349
20.9286
21.428
21.3586
23.5422
23.8966
23.6582
23.4752
23.5136
24.5583
23.982
24.0484
24.0603
23.4301
22.9543
24.9371
23.678
25.3249
25.6525
26.0773
25.0472
21.931
22.0735
21.9117
22.639
22.8033
22.6565
22.6767
21.2454
21.1915
21.3413
21.4001
21.4704
21.494
21.5539
21.9094
19.6409
19.8032
19.9628
21.2491
21.3865
22.3686
22.1234
20.58
20.3137
20.3916
19.8288
20.1845
18.0112
20.3506
19.7387
18.8955
18.1557
18.0856
18.2194
16.8784
17.5702
17.5368
17.4741
16.6444
15.8754
14.982
16.4116
16.51
16.4777
17.0199
17.3285
17.9875
17.3027
17.3868
17.676
16.7687
15.7369
15.4672
15.3636
19.2411
19.1943
19.9965
19.1627
19.0104
18.6561
18.2792
18.0541
18.0779
17.9326
18.0005
17.8343
17.9874
17.8687
18.0076
17.0909
17.3056
16.9574
17.1989
17.3645
17.3364
17.507
17.9569
17.9794
17.8813
18.065
18.2827
18.5762
18.4542
18.5653
18.4335
18.2594
17.533
18.4079
17.985
18.0878
18.2226
17.9779
19.0197
17.8048
18.1215
18.03
17.9365
17.538
17.1987
18.2113
16.1652
16.4154
16.0887
15.6022
15.5648
15.6342
17.346
18.2921
18.3109
18.3896
18.154
18.1895
17.9881
17.8167
18.0002
18.0324
17.6079
17.7769
17.9214
19.6115
19.5164
19.701
19.6444
19.8168
20.1176
20.2447
20.4349
20.0321
19.795
19.7302
19.9875
20.9165
20.1297
