SINR
14.431
12.7865
12.6342
12.4299
12.454
12.4658
12.5793
12.7941
12.8831
13.0492
13.0206
12.8824
13.724
10.8922
10.6795
10.4811
11.5633
10.5859
10.2756
10.4597
10.1508
10.0051
9.61201
9.19358
9.22791
9.08349
8.94662
8.75386
8.32593
8.44355
9.4965
8.3962
8.30756
8.67105
10.5483
11.6597
11.1025
10.904
11.3392
11.1136
11.0534
10.9534
10.452
10.6086
10.3897
10.1144
10.1867
9.93897
11.543
11.5783
11.9626
12.0743
12.2621
12.6118
12.1858
11.3126
9.1834
9.61221
9.58601
9.13954
9.33275
9.58859
9.90653
10.6079
10.7577
10.6041
10.5818
10.1689
10.4838
11.9164
11.762
11.9793
12.7563
12.3778
13.068
12.1115
13.2879
12.9292
12.5942
12.0791
11.9306
12.052
11.9106
13.3104
14.4145
13.8216
13.7511
13.6821
13.7425
14.0389
14.1352
15.0509
14.953
15.0994
15.5164
15.8132
15.3057
15.1335
15.6459
18.0964
18.5313
18.1323
20.4813
20.2535
20.1738
20.3388
20.0705
20.0176
20.0379
20.171
20.0846
19.7391
19.4231
16.0467
15.8896
16.1133
15.7441
15.792
15.9675
16.0767
15.0216
14.5559
14.7782
14.5658
14.5096
14.3766
14.7287
14.5915
13.9573
12.9795
12.5101
11.7203
12.0094
12.02
11.9231
11.466
11.0022
9.78734
9.97486
9.93781
10.2061
9.61902
10.3205
10.2536
10.029
9.281
8.90127
8.49813
8.97857
9.69006
11.8886
13.7225
13.3785
13.226
13.8967
13.8618
14.0417
14.2053
15.1579
15.1923
15.1275
14.4509
14.6529
14.2857
14.3331
14.4209
15.2357
15.3356
14.1397
15.028
15.6998
16.3434
16.6479
16.8518
17.12
16.8253
16.7964
16.7684
16.956
16.8544
16.9433
16.8668
17.7799
17.2563
16.8717
16.5518
16.6937
16.2234
16.257
14.7365
15.0702
14.3025
14.7804
17.5653
16.8236
16.1578
15.6309
15.3932
15.8053
14.68
14.922
14.5416
14.8156
14.8144
15.2726
15.1578
15.3081
15.1137
14.7513
13.6153
13.5861
15.4683
15.5942
15.5426
15.6885
16.4203
17.2021
17.3453
17.5662
17.8966
17.6404
17.9922
16.1329
15.5811
13.0611
12.4752
13.1304
13.5377
13.7192
13.0242
13.5307
13.6102
13.429
13.5903
13.4315
13.1999
13.2866
13.4461
14.2563
14.2677
14.915
15.1891
15.7218
16.7249
16.5775
16.4512
16.4776
16.4613
15.4873
15.7248
15.2553
15.9001
15.9774
15.5954
15.3191
15.4512
15.0688
15.1106
15.3703
13.5802
14.5379
15.0271
14.9605
15.2859
15.7976
15.7856
16.1715
14.8116
14.7235
15.037
15.2775
15.6239
15.6426
15.4336
15.6813
16.9112
16.7526
17.1041
18.2809
17.9286
16.0304
16.007
16.3133
16.801
16.8426
16.9195
16.5926
16.3954
15.8373
15.609
14.6442
13.0769
13.1702
12.7505
12.8342
12.7373
12.7631
12.8649
12.527
12.3014
12.1374
12.2115
12.0281
12.3208
10.9927
9.87984
9.38566
9.30488
8.97681
8.80392
8.17087
8.10606
8.48626
8.01304
8.40542
8.99091
9.05728
7.85958
7.75136
6.23595
6.25872
6.21988
7.12262
7.22223
7.23899
7.3639
7.58799
7.81197
7.77042
7.98546
8.00393
7.71678
7.81778
6.42203
6.51633
6.08793
6.5004
6.10898
6.55479
6.81815
6.62078
6.73543
7.09978
7.20451
6.88069
7.027
6.75466
6.51321
5.59503
5.75805
4.6313
5.49966
4.11819
6.94696
6.92974
6.82874
6.90555
7.17334
6.05092
4.08615
4.30133
4.30849
4.68234
4.7826
4.62956
4.74189
5.55623
5.71031
6.70137
6.7198
6.83339
6.65516
7.09363
6.94573
6.77068
6.71565
6.61704
6.66314
6.89353
6.94733
5.94598
5.67902
5.58179
4.79267
3.63663
3.62481
3.7276
3.78443
3.93874
4.90508
4.53541
4.20717
4.75305
3.45805
4.03091
4.04895
3.75869
4.88024
5.09679
5.92849
4.13475
4.21363
4.8849
4.83958
5.79381
6.11341
5.96901
6.2396
6.08755
6.15361
6.19443
6.30682
6.6532
7.92157
8.05688
8.00689
8.531
8.74492
9.16265
9.4434
10.9352
10.4297
10.4613
10.2476
10.2852
10.2629
10.2452
10.2348
9.92213
10.0597
9.39949
8.30609
8.59699
8.63319
8.7126
8.8368
8.48384
8.74728
9.08023
8.99668
8.96012
8.16834
8.19638
8.05652
7.78477
7.55561
8.36496
10.0612
10.9335
11.124
11.2517
11.1072
11.1394
11.4745
11.0651
11.2238
11.0479
11.5988
11.4944
11.1674
10.7909
10.6286
10.633
10.8423
11.2055
11.5765
11.9741
14.0131
14.3502
13.6143
13.6301
13.7203
12.9042
12.8798
12.6502
12.7277
13.0431
12.5086
11.8774
11.5176
11.1371
11.2819
11.4162
11.8925
12.5535
12.4485
12.6034
12.7511
12.4556
12.2674
12.4947
12.6373
13.811
13.5147
13.4433
14.0419
13.7211
13.5003
13.0256
13.0649
13.0985
14.0884
13.9542
13.7928
13.7055
14.4373
14.4344
15.5753
15.1583
14.8959
15.001
14.9293
15.9339
16.7087
17.7342
17.9188
14.9343
14.9919
15.1055
15.9539
16.2438
15.7516
15.4968
15.6514
15.7234
15.8908
15.7583
15.8
15.9322
15.8698
16.218
15.8695
17.7733
17.887
17.7998
17.7403
17.712
18.1972
17.9591
18.5924
18.7853
18.51
18.4654
18.5788
17.3592
16.1466
16.4899
16.9049
16.3852
16.7073
16.8266
16.8398
16.7022
16.3182
16.6403
17.2728
17.1168
17.0959
17.3126
16.9912
16.7697
16.7022
16.5764
16.478
16.8066
17.0042
15.1794
15.0546
14.5024
14.455
14.502
13.2489
12.8911
14.4036
13.9229
14.0998
14.2921
13.6603
13.347
13.087
13.0318
12.7156
12.8765
12.3992
12.4776
13.6909
13.0465
13.0233
13.257
13.2799
13.3102
13.4081
13.2971
13.0939
13.5845
15.3211
14.7786
15.4084
15.4507
15.6589
15.9674
16.5847
16.785
16.3545
16.353
16.1856
15.8715
15.85
15.0975
15.3394
15.2196
15.794
13.3225
11.7073
11.8012
12.5232
14.3376
14.6333
14.765
14.0506
14.3896
13.224
13.9112
12.3413
12.4
12.0703
12.2104
12.2783
11.7401
11.9181
10.4806
10.4985
9.54106
10.543
9.27536
8.59828
9.29776
9.52822
7.50374
7.17112
9.09126
9.40822
9.36458
9.49603
9.21035
12.0149
11.5361
11.5665
11.1455
11.619
10.3861
11.05
10.6355
10.9307
11.0607
11.2482
11.357
11.7732
11.4714
8.35179
8.42911
8.78024
9.68077
10.0718
10.0684
10.6353
10.9365
10.7558
11.6462
11.8158
12.2227
11.9995
11.9037
12.6234
12.6473
12.5021
12.427
13.6734
13.562
13.3833
13.3672
13.5109
13.5847
13.5081
13.4904
13.7513
13.9501
14.2143
14.0802
13.338
12.8647
13.0213
13.9604
13.7123
13.0614
13.0758
13.0388
10.1375
10.3197
10.5892
11.7927
12.8474
12.7914
13.1211
13.1723
12.2965
13.7185
13.7939
14.6143
13.3246
13.793
14.2271
13.3892
12.453
12.2927
12.3445
12.1238
11.9883
11.1698
11.527
11.7365
13.0215
13.1127
13.2465
13.2847
13.7086
14.0906
13.9132
13.7976
14.5995
14.9251
16.2682
15.8035
15.7872
15.791
18.3857
18.5982
17.974
17.8946
17.2246
16.4504
17.9399
18.1201
18.5049
19.4457
19.679
19.7724
19.1096
19.3531
19.2362
19.0809
18.8469
18.8155
18.7143
18.84
18.7538
17.9394
17.7102
17.296
17.5698
17.9042
