MCS
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
26
28
28
28
28
28
28
26
26
26
26
26
26
26
26
26
26
24
24
24
24
24
24
24
24
24
24
24
26
26
26
26
26
26
26
26
26
26
26
26
26
28
26
26
26
26
26
28
28
28
28
28
28
28
28
26
26
26
26
26
24
26
26
26
26
26
26
28
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
24
24
24
24
24
26
26
26
26
26
26
26
26
26
26
26
28
28
28
28
28
28
28
28
28
28
26
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
26
28
28
26
26
28
28
26
28
28
28
26
26
26
26
26
26
26
26
26
26
26
26
26
26
28
28
28
28
28
28
26
28
26
26
26
26
26
26
26
26
28
26
26
26
28
28
28
28
28
28
28
28
28
26
28
28
28
28
28
26
28
28
28
28
28
28
28
28
28
28
26
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
26
26
26
26
26
26
26
24
24
24
24
26
26
26
26
26
26
26
26
24
24
24
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
24
24
24
26
24
22
22
22
22
22
22
22
22
22
22
20
20
20
20
20
22
22
22
22
22
22
22
22
22
22
22
22
22
22
20
20
20
20
20
20
20
18
20
20
18
18
20
20
20
20
22
20
22
22
22
22
22
22
22
22
22
22
22
22
22
20
22
22
22
22
22
22
22
22
22
22
24
24
24
24
24
24
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
24
24
24
24
22
22
22
22
22
22
22
22
22
22
22
24
24
24
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
24
22
24
24
22
22
22
22
22
20
22
22
22
22
24
24
24
24
22
22
22
24
24
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
28
28
26
26
26
26
26
26
24
26
24
24
24
24
22
22
22
22
22
22
24
22
24
22
22
22
22
22
22
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
22
22
24
24
24
26
24
24
24
24
24
24
24
24
24
24
24
24
24
24
22
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
24
22
22
22
